Porte,1000000,5000000,10000000,15000000,20000000
2013,2807.0887878496123,1592.1799767676962,1251.3214363599066,1408.4713352209928,1818.0509424669522
2014,3326.4014423384183,1852.7340842617984,1490.2847481396454,1671.6912563276742,2048.5339378832055
2015,3679.7388692508516,2126.907420000864,1700.7136147611254,1973.7039396027226,2297.1131504038217
2016,4396.774675102972,2517.7645054702243,2092.598327950154,2410.20030807925,2677.192032401705
2017,4901.080673976369,2774.9127831297715,2296.6397752962234,2750.5876488790777,3031.6469867768133
2018,5285.205007200303,3221.9145360482953,2521.586635526375,3084.289968005435,3295.6839226394604
2019,5922.28,3584.32,2870.95,3327.21,3571.75
