Estado,Bahia,Ceará,Piauí,Maranhão,Rio Grande do Norte,Paraíba,Pernambuco,Sergipe,Alagoas
2013,28290.199460642958,15521.86049165834,4783.17028421665,7869.9687735290645,7380.259823299149,6898.4849233552095,20537.008037484462,4578.946580398873,5003.902435184578
2014,28164.168634480986,15472.019554506911,4907.711047925629,7835.511467574791,6136.819296726119,7154.6705438744,20437.09527861722,4507.688229974774,4968.578801295067
2015,28556.578444761515,14959.661040623516,4907.265507586485,7759.779768126106,7007.638016512231,6761.036954957897,19211.882245435678,4402.929858035945,4930.645913114422
2016,26017.6485380891,14607.842703355229,4634.079418528042,7955.273285679766,6570.139152633166,6374.859981594024,18346.45111353377,4027.2235093751556,5123.558675353865
2017,26149.057038888062,14260.452436767417,4786.189802700869,7648.236670870343,6537.805483867555,6350.295431384704,18071.84932545492,3935.7819863736054,4966.9801019311635
2018,28173.459805464983,14723.06432503365,5427.137853521853,8062.268822921575,6714.735882856363,6678.457028935129,19161.19823299826,4153.56515431153,5246.91755599274
2019,28635.4,15953.5,5396.25,8510.14,6817.71,6792.77,20272.5,4243.72,5386.4
