Porte,1000000,5000000,10000000,15000000,20000000
2013,6223.46,25090.558,22019.13,11024.92,7556.3
2014,13002.73,52350.728,46055.18,23122.58,15847.37
2015,20082.05,80892.578,71234.46,35821.85,24303.39
2016,27735.13,113578.538,99663.01,49663.69,33403.36
2017,35517.52,144833.528,127030.2,63296.4,42226.23
2018,43898.92,178375.748,156445.03,77829.23,52072.59
2019,53099.61,214780.258,188125.52,93071.4,61659.07
