Porte,1000000,5000000,10000000,15000000,20000000
2013,0.97,1.17,0.84,0.99,0.98
2014,0.93,1.14,0.86,0.99,0.96
2015,0.94,1.46,0.9,0.99,0.95
2016,0.94,1.39,0.92,0.98,0.96
2017,0.95,1.34,0.92,0.99,0.96
2018,0.96,1.3,0.93,0.98,0.95
2019,0.97,1.29,0.93,0.98,0.94
