Porte,1000000,5000000,10000000,15000000,20000000
2013,2542.822,55956.39,67527.37,70819.4,221379.5
2014,5456.404,115948.45,142140.31,148153.0,451017.0
2015,8382.347,180094.26,221123.09,232696.2,688729.8
2016,11406.613,244609.67,306216.29,323566.7,933086.6
2017,14917.286,314199.99,396110.33,421919.1,1193723.5
2018,19029.406,394120.9,492748.52,527519.5,1470595.8
2019,23647.916,480339.79,600453.46,637660.6,1762296.7
