Porte,1000000,5000000,10000000,15000000,20000000
2013,0.71,0.3,0.25,0.13,0.03
2014,0.7,0.31,0.24,0.14,0.03
2015,0.71,0.29,0.24,0.13,0.03
2016,0.72,0.33,0.25,0.13,0.04
2017,0.69,0.3,0.23,0.12,0.03
2018,0.67,0.29,0.23,0.12,0.03
2019,0.67,0.29,0.23,0.12,0.03
