Porte,1000000,5000000,10000000,15000000,20000000
2013,144.6644725744534,58.87998981121862,53.15590206750076,59.03365659628488,51.34391456026121
2014,168.1461666225842,68.38587543613794,62.392145097748674,65.86808906295225,59.18896132297355
2015,181.3293398582872,74.96411890314185,67.360059179389,72.37599014174404,66.62713776023209
2016,211.8825857352014,87.02771119708198,75.86317230438563,82.40700180345628,76.01110462018909
2017,233.9766269545056,96.05022323614934,82.38074810102609,89.15483612020661,82.35275600177327
2018,240.32803293426576,102.61683591445879,85.96482145690193,95.11861668761671,86.42684266728502
2019,253.53,107.87,93.72,101.48,91.06
