Porte,1000000,5000000,10000000,15000000,20000000
2013,3112.46,722.09,480.56,296.32,93.72
2014,3326.52,775.72,519.19,323.33,102.07
2015,3410.31,749.97,538.49,337.61,103.35
2016,3621.54,906.82,602.21,366.13,110.46
2017,3619.76,862.77,574.45,358.87,106.39
2018,3683.6,928.23,611.32,387.63,117.58
2019,3942.99,993.29,652.53,404.47,113.65
