Estado,Acre,Amapá,Amazonas,Roraima,Rondônia,Pará,Tocantins
2013,383.2052578871365,209.35584736890215,730.073190192869,113.03757017179161,257.4521226753294,581.4284457209124,490.4351969588485
2014,454.852410115709,179.44334150492264,744.8671658458003,107.64741714646304,276.4185267709654,598.8832158512896,437.72164776853384
2015,350.4388782844611,177.94780803381008,730.8688571500534,102.06444244193375,278.3617379264019,471.7052482893649,356.2662970068026
2016,303.083202317797,200.25624447979683,673.3655148909041,129.9578114192577,289.8320746696339,454.4593223925453,335.16469833321344
2017,245.74469881207412,256.562751337005,586.7502058942574,139.53294337535675,270.5509841045301,520.6586997413509,374.04697323471134
2018,252.926569979566,182.1994274466381,504.1399718572959,143.4853606505068,272.72514154820794,483.9538856118893,321.2423946444759
2019,259.305,197.044,503.894,183.888,293.96,1336.12,321.041
