Porte,1000000,5000000,10000000,15000000,20000000
2013,3112.46,769.83,480.56,296.32,93.72
2014,3220.51,798.9,499.97,309.87,97.91
2015,3284.96,818.76,512.94,319.17,99.74
2016,3371.42,857.88,535.59,331.0,102.45
2017,3422.87,870.9,543.51,336.63,103.25
2018,3469.76,890.99,555.09,345.11,105.68
2019,3543.45,916.25,569.41,353.61,106.85
