Porte,1000000,5000000,10000000,15000000,20000000
2013,5612.859883017281,51892.59974413186,57334.67820389613,52403.13970972289,146582.6182190429
2014,6779.036300807124,61022.90992335097,68993.63409736978,62546.89104578508,166403.69759376586
2015,7638.616205206292,70763.3034432629,79523.54670573577,74240.71782783588,187940.00094435405
2016,9291.320708322351,84583.66919628745,98785.50218565484,91119.64087881867,220555.5702480275
2017,10537.218012142008,94095.73089002023,109412.93295556102,104489.94379856945,251424.82088266424
2018,12025.565067385885,109213.27636761004,121331.60181842222,115633.54235797709,275979.3798596145
2019,13819.2,122623.4,139385.43,125383.27,301287.38
