Porte,1000000,5000000,10000000,15000000,20000000
2013,1271.71,1378.62,1137.17,1204.03,0
2014,1429.66,1457.13,1238.88,1302.2,0
2015,1409.51,1538.72,1299.07,1433.96,0
2016,1431.12,1608.4,1407.79,1482.03,0
2017,1632.89,1726.43,1454.95,1590.08,0
2018,1807.27,1919.69,1557.7,1830.75,0
2019,1979.28,2037.91,1717.28,1925.32,0
