Estado,Acre,Amapá,Amazonas,Roraima,Rondônia,Pará,Tocantins
2013,157.09739604285537,85.826741129128,299.2980778300799,46.34046001067696,105.54411048794138,238.3602336555157,201.05698130241208
2014,222.48629102186433,87.77283050966774,364.34397036797526,52.65460629945303,135.20722639538243,292.9374506691182,214.10695809488163
2015,204.26061876015876,103.72059616768753,426.0021768270213,59.490391787172925,162.24895224623586,274.9432550397257,207.65725146206404
2016,229.50393511767226,151.64019578956805,509.89310611136256,98.40805723283277,219.46977315573292,344.1305953031219,253.79703194287907
2017,213.9501460790687,223.3685544076649,510.8362168943443,121.48011233735404,235.54698372258838,453.29565767026367,325.6526181474155
2018,234.33427027373358,168.80618702277658,467.0813051809636,132.93794039003674,252.67747487013017,448.3790716023318,297.6282884636507
2019,259.305,197.044,503.894,183.888,293.96,1336.12,321.041
