Porte,1000000,5000000,10000000,15000000,20000000
2013,4384.169087651054,2300.3443087419196,1713.8496894194118,1639.2093478010736,0
2014,4756.179865148735,2448.8383553798026,1862.2760749886384,1774.9300212192336,0
2015,4819.8228490690835,2566.227970187765,1946.7201912473424,1926.9354891964147,0
2016,5052.664405021553,2778.9121761550273,2133.155980196757,2029.7650663113686,0
2017,5252.643632931888,2836.3620207344948,2147.1883694382936,2117.226511975309,0
2018,5490.867906019662,3114.73160231854,2295.109141880855,2412.8113215915864,0
2019,5922.276548612835,3329.6332124588175,2510.6520913330287,2549.456520862144,0
