Estado,Acre,Amapá,Amazonas,Roraima,Rondônia,Pará,Tocantins
2013,0.21129182946609554,0.1920834813328141,0.6466810538204742,0.1920834813328141,0.46740313790984767,0.5186253995985982,0.3009307874214088
2014,0.237790935245315,0.21680938213543424,0.6993851036626911,0.21680938213543424,0.5245388277470183,0.5734957850034067,0.33570484975809173
2015,0.26721093406762036,0.20613414913787861,0.7481906153893371,0.24430713971896723,0.5725948587163294,0.6413062417622889,0.37409530769466853
2016,0.27846082974768754,0.2175475232403809,0.8005748855246018,0.26975892881807234,0.6091330650730665,0.7048539752988342,0.4350950464807618
2017,0.34523589078468286,0.2705902927771838,0.9144085755918627,0.31724379153187077,0.6811410818184284,0.774448079327802,0.5038577865506183
2018,0.3850176753192338,0.2983886983724062,0.9432933045321228,0.32726502402134877,0.7122826993405825,0.7892862344044292,0.5293993035639465
2019,0.38,0.3,0.98,0.4,0.75,0.83,0.55
