Estado,Bahia,Ceará,Piauí,Maranhão,Rio Grande do Norte,Paraíba,Pernambuco,Sergipe,Alagoas
2013,64.7961610362693,29.888189695385876,46.04881325818664,33.49295636173169,46.22168839138617,19.957473710479388,97.46956121098097,67.51734368848416,41.14428170148879
2014,71.28832361633812,37.03943508997612,54.69191510642245,35.79452960545653,58.95816423876486,27.464853020833882,136.9885602544113,82.67431310396671,48.600270853520406
2015,77.96451596281541,41.081772463367585,59.67201887635774,37.71491469411556,62.08455188108254,31.286583080260236,152.6537893337734,72.15458679637374,53.09862989829428
2016,81.45849460212823,58.39845713864785,95.73831402762683,50.61025580664221,70.50280133174265,37.07879986109052,166.22371155751026,89.9515499094327,63.44555967782468
2017,92.99908441759281,66.07068493638755,108.15214081311511,56.69333168669549,160.14279982533816,31.985638746213322,193.14548484440365,101.87257988073426,68.98186325868002
2018,112.71392444970569,72.82609328663307,121.51157833075018,57.021117714778526,112.059394401663,51.26510346875598,205.14704285197075,171.81413761120808,134.56367752407223
2019,121.52,86.93,133.03,56.84,89.0,44.29,213.21,151.57,79.51
