Estado,Bahia,Ceará,Piauí,Maranhão,Rio Grande do Norte,Paraíba,Pernambuco,Sergipe,Alagoas
2013,0.20488904675500175,0.24970852573265837,0.35215304911015927,0.35855583182125306,0.2817224392881274,0.3137363528435964,0.20488904675500175,0.35215304911015927,0.33934748368797163
2014,0.22380323317206116,0.27276019042844957,0.38466180701448016,0.3916556580511071,0.34269870079471865,0.33570484975809173,0.22380323317206116,0.3916556580511071,0.3706741049412263
2015,0.2366725416027495,0.2977493265324913,0.41226829827575723,0.4199028963919749,0.3282877189973622,0.36646070957845084,0.251941737835185,0.4199028963919749,0.4046337001595395
2016,0.2871627306773028,0.33937413625499424,0.47860455112883804,0.47860455112883804,0.3915855418326856,0.4350950464807618,0.2871627306773028,0.4960083529880684,0.45249884833999227
2017,0.27992099252812125,0.35456659053562023,0.4758656872978061,0.4945270867996809,0.4012200892903071,0.4385428882940566,0.2892516922790586,0.5131884863015557,0.46653498754686873
2018,0.2791378146064445,0.36576679155327213,0.4716466522660614,0.500522977915004,0.41389400096817636,0.4523957685000997,0.2983886983724062,0.5293993035639465,0.4716466522660614
2019,0.3,0.37,0.5,0.52,0.44,0.47,0.31,0.55,0.5
